Time (ms),Resistance (µΩ)
0.0,60.42337819016152
0.10050251256281408,60.19694247096282
0.20100502512562815,61.85287195547446
0.30150753768844224,61.656424933706084
0.4020100502512563,62.34350317904761
0.5025125628140704,61.80154098734543
0.6030150753768845,60.77983403099519
0.7035175879396985,60.856237874450514
0.8040201005025126,63.25507979248752
0.9045226130653267,62.19749557311975
1.0050251256281408,62.37015351107653
1.105527638190955,64.5787465384772
1.206030150753769,62.159227498708574
1.306532663316583,62.528442178467365
1.407035175879397,64.10820243381607
1.5075376884422111,64.22201256108102
1.6080402010050252,60.880608181662026
1.7085427135678393,60.4925934091864
1.8090452261306533,64.87947418558002
1.9095477386934674,63.34196037992042
2.0100502512562817,62.917932128848236
2.1105527638190957,64.24155933986168
2.21105527638191,62.718713582711764
2.311557788944724,65.39193916876157
2.412060301507538,62.81880010726152
2.512562814070352,64.57689413774237
2.613065326633166,65.48135069623838
2.71356783919598,64.60112537505964
2.814070351758794,62.51984677870502
2.9145728643216082,62.31607944204222
3.0150753768844223,63.60963812709239
3.1155778894472363,66.38862980529383
3.2160804020100504,64.67549459174569
3.3165829145728645,64.46426784764776
3.4170854271356785,65.3656255982289
3.5175879396984926,64.3414222812994
3.6180904522613067,64.97179194932106
3.7185929648241207,65.662001905311
3.819095477386935,65.43649380523443
3.919597989949749,64.28110363708421
4.020100502512563,65.75140804178275
4.120603015075377,63.8687204155008
4.2211055276381915,65.26024521965826
4.3216080402010055,67.14782192621395
4.42211055276382,66.60994241945802
4.522613065326634,67.22375533867935
4.623115577889448,64.66237219156054
4.723618090452262,67.66690276327698
4.824120603015076,67.20995917032667
4.92462311557789,65.8360309171738
5.025125628140704,67.88527410683156
5.125628140703518,67.95988754134486
5.226130653266332,67.31614498897152
5.326633165829146,67.07286660393459
5.42713567839196,66.23696449154734
5.527638190954774,67.89265649605255
5.628140703517588,67.10417003392425
5.728643216080402,69.52871003115318
5.8291457286432165,67.27767512009675
5.9296482412060305,67.82695172067783
6.030150753768845,68.0634205236336
6.130653266331659,68.53846293608473
6.231155778894473,66.33011932903001
6.331658291457287,69.14396274158858
6.432160804020101,68.85350241245936
6.532663316582915,69.23158710381765
6.633165829145729,67.69818215514952
6.733668341708543,70.54140517660983
6.834170854271357,69.25732656447258
6.934673366834171,68.10966425623808
7.035175879396985,67.75697348258181
7.135678391959799,70.26118060116724
7.236180904522613,70.71638380208724
7.336683417085427,70.66595300422729
7.437185929648241,70.96051964329722
7.5376884422110555,70.66095762236223
7.63819095477387,69.28064910119383
7.738693467336684,71.87412457334217
7.839195979899498,71.00328193004609
7.939698492462312,71.83074040739999
8.040201005025127,70.93603843847146
8.14070351758794,69.99158516647591
8.241206030150755,70.58770930155569
8.341708542713569,69.7299695621974
8.442211055276383,71.09027634445674
8.542713567839197,70.38358645997624
8.643216080402011,69.9959447594701
8.743718592964825,71.12445151218034
8.84422110552764,71.05980549810275
8.944723618090453,69.10239432133929
9.045226130653267,70.67565638649768
9.145728643216081,69.1788789094205
9.246231155778895,72.0175918461124
9.34673366834171,74.16063205530257
9.447236180904524,71.70365919063451
9.547738693467338,72.23179359234129
9.648241206030152,72.86924829169048
9.748743718592966,71.96966820308612
9.84924623115578,71.74208521324807
9.949748743718594,75.5535461496165
10.050251256281408,71.86876608941229
10.150753768844222,73.65742321848752
10.251256281407036,74.01332642527726
10.35175879396985,74.1290620590845
10.452261306532664,73.06114385544774
10.552763819095478,73.98136394838126
10.653266331658292,73.67671513559375
10.753768844221106,73.01955522907693
10.85427135678392,74.00947435799205
10.954773869346734,72.13374405382208
11.055276381909549,74.42780954876864
11.155778894472363,73.99965584613906
11.256281407035177,74.02088804366724
11.35678391959799,75.16975351623236
11.457286432160805,73.9206506244727
11.557788944723619,75.28131933867003
11.658291457286433,76.54742584353686
11.758793969849247,74.92118177117203
11.859296482412061,74.40542123730725
11.959798994974875,73.83629215149513
12.06030150753769,73.90821759913959
12.160804020100503,74.31989649302879
12.261306532663317,72.60242877363505
12.361809045226131,76.21419123582527
12.462311557788945,74.1485595424954
12.56281407035176,74.42818928204062
12.663316582914574,76.9434764660574
12.763819095477388,75.48805292330685
12.864321608040202,75.61765732684698
12.964824120603016,75.92879796944901
13.06532663316583,74.1702262807889
13.165829145728644,77.71512440010993
13.266331658291458,77.39647920468684
13.366834170854272,76.85750493541623
13.467336683417086,75.31815986789886
13.5678391959799,76.97674970112871
13.668341708542714,75.80082499164415
13.768844221105528,77.08911855394862
13.869346733668342,77.1020851444663
13.969849246231156,77.61798481341279
14.07035175879397,78.20747583373135
14.170854271356784,76.81942770315608
14.271356783919598,79.15027403099707
14.371859296482413,79.02379358425686
14.472361809045227,77.06229615275416
14.57286432160804,77.93125536134524
14.673366834170855,79.57912413928818
14.773869346733669,79.89385580519259
14.874371859296483,78.74890005534942
14.974874371859297,77.9268760303649
15.075376884422111,79.1879581306831
15.175879396984925,79.6519865884405
15.27638190954774,78.78755313237824
15.376884422110553,81.06619215879334
15.477386934673367,81.06393634476363
15.577889447236181,81.56888188957942
15.678391959798995,80.07513766392834
15.77889447236181,80.28817074129769
15.879396984924623,78.60852888319594
15.979899497487438,80.5860468263806
16.080402010050253,79.3704567005664
16.180904522613066,78.66646233254701
16.28140703517588,80.22158711402683
16.381909547738694,80.62810577813589
16.48241206030151,79.51446389851881
16.582914572864322,83.31216429833839
16.683417085427138,79.31115222969363
16.78391959798995,80.78084761492183
16.884422110552766,80.98275833549
16.984924623115578,80.76187598209292
17.085427135678394,81.16799155410784
17.185929648241206,83.15177737860012
17.286432160804022,83.18852704113728
17.386934673366834,82.5734900838053
17.48743718592965,83.81129263911613
17.587939698492463,82.64750922499177
17.68844221105528,81.47392657612754
17.78894472361809,80.58282843224612
17.889447236180906,81.88747762212799
17.98994974874372,81.94532767483332
18.090452261306535,80.84772805657711
18.190954773869347,81.36360096447484
18.291457286432163,82.06381767760824
18.391959798994975,85.84040459243603
18.49246231155779,81.97662491045514
18.592964824120603,85.69323054440147
18.69346733668342,83.47819393659144
18.79396984924623,84.34984807064632
18.894472361809047,84.01733914149423
