Time (ms),Resistance (µΩ)
0.0,44.123294050316105
0.10050251256281408,43.77526389689979
0.20100502512562815,44.026959952737066
0.30150753768844224,44.31070047506696
0.4020100502512563,44.030681128141325
0.5025125628140704,44.48504481797151
0.6030150753768845,45.2845744922533
0.7035175879396985,45.84529426345664
0.8040201005025126,44.717837842835586
0.9045226130653267,44.70436910827712
1.0050251256281408,44.75054674863482
1.105527638190955,44.88180962367852
1.206030150753769,44.06317465190388
1.306532663316583,43.72806980767897
1.407035175879397,45.5627305002749
1.5075376884422111,44.98940110564767
1.6080402010050252,45.147941787369966
1.7085427135678393,45.066057887727254
1.8090452261306533,45.20563043172976
1.9095477386934674,45.39876877737402
2.0100502512562817,45.567591835625
2.1105527638190957,45.665915070534936
2.21105527638191,45.23620343139264
2.311557788944724,44.717415495958896
2.412060301507538,45.06550359418636
2.512562814070352,45.05086197514698
2.613065326633166,45.32224970680461
2.71356783919598,45.07691306874543
2.814070351758794,45.30238785284076
2.9145728643216082,44.835340057229814
3.0150753768844223,45.36528525342264
3.1155778894472363,45.68682102931409
3.2160804020100504,45.00018386391522
3.3165829145728645,44.95900519973706
3.4170854271356785,43.840704118978024
3.5175879396984926,44.92466556897682
3.6180904522613067,44.665562650953454
3.7185929648241207,45.25418556582463
3.819095477386935,45.831317161262106
3.919597989949749,45.25461651156952
4.020100502512563,44.43597290213765
4.120603015075377,45.65245116274334
4.2211055276381915,45.39636078718413
4.3216080402010055,45.04196994196517
4.42211055276382,45.38121609407966
4.522613065326634,45.30509370208397
4.623115577889448,45.11773538383559
4.723618090452262,45.42085609093436
4.824120603015076,46.0324061168012
4.92462311557789,46.06358471647974
5.025125628140704,45.420958168649626
5.125628140703518,45.42160693138167
5.226130653266332,45.51581366824268
5.326633165829146,45.406429600294025
5.42713567839196,44.805503675698624
5.527638190954774,45.625925662678455
5.628140703517588,46.14574859157922
5.728643216080402,45.06261853832842
5.8291457286432165,45.17072294468091
5.9296482412060305,45.64474354448219
6.030150753768845,46.26508477462339
6.130653266331659,45.714516235146405
6.231155778894473,46.106264721436595
6.331658291457287,46.432420180734134
6.432160804020101,45.678905680673886
6.532663316582915,45.14184781975779
6.633165829145729,45.76020034049384
6.733668341708543,45.87271616573615
6.834170854271357,46.32621870830425
6.934673366834171,45.96453055655087
7.035175879396985,45.71137576027667
7.135678391959799,45.41803585774422
7.236180904522613,45.5531829476191
7.336683417085427,46.57801060349801
7.437185929648241,45.96923070728316
7.5376884422110555,46.24680002910423
7.63819095477387,46.589165666920834
7.738693467336684,46.17583745728422
7.839195979899498,46.01572230221177
7.939698492462312,47.2006756123938
8.040201005025127,46.63984160316385
8.14070351758794,46.223921964232666
8.241206030150755,45.415432340744914
8.341708542713569,46.25465559030973
8.442211055276383,46.25105317260032
8.542713567839197,46.11678824007028
8.643216080402011,46.09429873895775
8.743718592964825,46.40713242170221
8.84422110552764,46.22825968204073
8.944723618090453,45.83908991886441
9.045226130653267,46.281990940293554
9.145728643216081,46.08555837426192
9.246231155778895,46.27459413197616
9.34673366834171,46.71623407506462
9.447236180904524,45.81600778768544
9.547738693467338,46.49243327475997
9.648241206030152,46.2407644595184
9.748743718592966,45.353005427740285
9.84924623115578,47.024658800827865
9.949748743718594,45.9059990192653
10.050251256281408,47.44483197848885
10.150753768844222,46.05099468860664
10.251256281407036,46.09252895321037
10.35175879396985,46.815654330935494
10.452261306532664,47.015789695329914
10.552763819095478,47.4369149635935
10.653266331658292,46.162772055691
10.753768844221106,47.01268221952149
10.85427135678392,46.97016939590712
10.954773869346734,46.35971734951174
