Time (ms),Resistance (µΩ)
0.0,182.36850955156982
0.10050251256281408,183.71253590599613
0.20100502512562815,179.62798669847476
0.30150753768844224,179.7808730109249
0.4020100502512563,172.71232608473323
0.5025125628140704,178.9569440969495
0.6030150753768845,182.25909883939948
0.7035175879396985,180.28753739842273
0.8040201005025126,186.9083427692248
0.9045226130653267,185.57436163298613
1.0050251256281408,184.3281299080697
1.105527638190955,183.1605525331324
1.206030150753769,182.64730880690524
1.306532663316583,190.0492748209587
1.407035175879397,185.57252972651926
1.5075376884422111,185.07961727122833
1.6080402010050252,183.93632194086314
1.7085427135678393,193.79503423096054
1.8090452261306533,186.33543836622877
1.9095477386934674,194.4596635676138
2.0100502512562817,188.3216445025907
2.1105527638190957,186.47204077903925
2.21105527638191,188.36636579186717
2.311557788944724,189.67091520000193
2.412060301507538,190.61543380442149
2.512562814070352,195.15646327659857
2.613065326633166,194.07571360976843
2.71356783919598,192.8456897254184
2.814070351758794,195.50226149271646
2.9145728643216082,198.29844816762127
3.0150753768844223,189.76250565530216
3.1155778894472363,195.9314674978159
3.2160804020100504,199.08730170719156
3.3165829145728645,195.0393344318128
3.4170854271356785,201.34212691994293
3.5175879396984926,197.08110284396201
3.6180904522613067,199.27007393395516
3.7185929648241207,193.96912288251278
3.819095477386935,197.62459333851035
3.919597989949749,203.2553781548923
4.020100502512563,200.35936817703066
4.120603015075377,197.02683596602878
4.2211055276381915,204.61602656800747
4.3216080402010055,201.7052811398611
4.42211055276382,204.98961999164686
4.522613065326634,208.1666217613924
4.623115577889448,202.29190947411877
4.723618090452262,201.3620561705389
4.824120603015076,207.67520877934743
4.92462311557789,208.1804339010053
5.025125628140704,209.71450278070475
5.125628140703518,204.62103851672003
5.226130653266332,206.86901524978043
5.326633165829146,211.01503255479716
5.42713567839196,204.39836538031827
5.527638190954774,204.40119858375516
5.628140703517588,203.67754999636165
5.728643216080402,209.1189197807546
5.8291457286432165,215.1578545592638
5.9296482412060305,208.92504121842296
6.030150753768845,214.94558805248525
6.130653266331659,210.2492255532376
6.231155778894473,213.77364678673393
6.331658291457287,211.55213054235068
6.432160804020101,214.9575058439998
6.532663316582915,217.73951444305817
6.633165829145729,216.93000577170545
6.733668341708543,213.76288614913483
6.834170854271357,217.70122910488104
6.934673366834171,218.72786144019747
7.035175879396985,224.19520250000608
7.135678391959799,216.32544666363873
7.236180904522613,217.84750044000765
7.336683417085427,219.26333625609243
7.437185929648241,217.723860410602
7.5376884422110555,216.14285418720402
