Time (ms),Resistance (µΩ)
0.0,60.480889911680386
0.10050251256281408,62.975191504925505
0.20100502512562815,59.50232797085355
0.30150753768844224,60.06770503560292
0.4020100502512563,59.17100562499891
0.5025125628140704,57.7538830281697
0.6030150753768845,58.6745047274515
0.7035175879396985,62.271044764960315
0.8040201005025126,59.62215326958822
0.9045226130653267,62.80764663634833
1.0050251256281408,62.68479506557755
1.105527638190955,60.56802043603141
1.206030150753769,59.24261422749912
1.306532663316583,61.23994108998039
1.407035175879397,63.582108719297004
1.5075376884422111,59.99135285767989
1.6080402010050252,61.39382552101397
1.7085427135678393,60.65928102166922
1.8090452261306533,62.82840372149455
1.9095477386934674,64.61781700481396
2.0100502512562817,61.18503830779987
2.1105527638190957,62.57869352132075
2.21105527638191,61.91361058451232
2.311557788944724,63.889417777961405
2.412060301507538,62.30287662346663
2.512562814070352,62.87659390811555
2.613065326633166,65.09600214166727
2.71356783919598,62.5648237899864
2.814070351758794,64.2956892970033
2.9145728643216082,61.946440982920635
3.0150753768844223,64.51827098356833
3.1155778894472363,63.79354833957624
3.2160804020100504,65.52543931015066
3.3165829145728645,64.05716622849977
3.4170854271356785,66.26876565375352
3.5175879396984926,64.64885983772551
3.6180904522613067,64.85329734555141
3.7185929648241207,63.80866302907727
3.819095477386935,65.67945615598023
3.919597989949749,65.74871530693314
4.020100502512563,65.97977741484449
4.120603015075377,66.26418430736723
4.2211055276381915,67.69608643337115
4.3216080402010055,66.11031259284765
4.42211055276382,67.0206395389255
4.522613065326634,68.06466116537571
4.623115577889448,66.91736902134
4.723618090452262,67.63728030475002
4.824120603015076,67.07892252912606
4.92462311557789,69.80184412028169
5.025125628140704,66.14677460367393
5.125628140703518,66.46143700108831
5.226130653266332,68.30536008024481
5.326633165829146,68.50647660374666
5.42713567839196,67.0123879878696
5.527638190954774,68.50718892422353
5.628140703517588,69.22738114692011
5.728643216080402,68.70037617917588
5.8291457286432165,68.4614287456488
5.9296482412060305,70.80919031618755
6.030150753768845,69.99779066988786
6.130653266331659,69.22996916037572
6.231155778894473,69.4232140784727
6.331658291457287,70.22856032284557
6.432160804020101,69.16066164887508
6.532663316582915,70.09726529123506
6.633165829145729,69.91686038127264
6.733668341708543,69.09562195545747
6.834170854271357,70.74708018077132
6.934673366834171,72.72077149199143
7.035175879396985,72.14570342312724
7.135678391959799,72.26192839077268
7.236180904522613,69.54341246416723
7.336683417085427,70.1614523496264
7.437185929648241,72.56394467656378
7.5376884422110555,71.9018284181629
7.63819095477387,72.92238921249866
7.738693467336684,72.93223968593519
7.839195979899498,71.60066247324994
7.939698492462312,72.41469245913845
8.040201005025127,73.5672832521878
8.14070351758794,72.52568352426667
8.241206030150755,73.50374700577781
8.341708542713569,72.10198207347656
8.442211055276383,73.07290174557266
8.542713567839197,73.96094330477005
8.643216080402011,74.8282178449803
8.743718592964825,74.62391061373546
8.84422110552764,73.33635143777461
8.944723618090453,73.81493193553476
9.045226130653267,72.08854239807607
9.145728643216081,72.45395408007151
9.246231155778895,73.9005321861458
9.34673366834171,73.81750642762377
9.447236180904524,75.42056654691842
9.547738693467338,76.2577637102445
9.648241206030152,74.86410245560083
9.748743718592966,75.30926994109379
9.84924623115578,73.20599576591646
9.949748743718594,76.69785551680003
10.050251256281408,75.63716967883998
