Time (ms),Resistance (µΩ)
0.0,180.14310421032062
0.10050251256281408,179.5799595587811
0.20100502512562815,179.8197593629546
0.30150753768844224,184.9725821156808
0.4020100502512563,179.41051135300998
0.5025125628140704,189.45705748825603
0.6030150753768845,183.5614441865135
0.7035175879396985,181.66683764586858
0.8040201005025126,184.87324708787185
0.9045226130653267,190.68628051456483
1.0050251256281408,182.37365386220827
1.105527638190955,189.0856660329978
1.206030150753769,188.27102936095693
1.306532663316583,186.14042768457628
1.407035175879397,187.2069470900983
1.5075376884422111,182.8364061312911
1.6080402010050252,188.55782718966802
1.7085427135678393,190.16991997205628
1.8090452261306533,187.235120149464
1.9095477386934674,188.08321717608783
2.0100502512562817,194.08067773151595
2.1105527638190957,192.44174280066358
2.21105527638191,187.27061357849817
2.311557788944724,194.82874553370596
2.412060301507538,194.70597585465518
2.512562814070352,190.21831432022384
2.613065326633166,189.78950760412474
2.71356783919598,190.56995651243557
2.814070351758794,197.5416339584969
2.9145728643216082,197.14223573404132
3.0150753768844223,194.25403709611143
3.1155778894472363,195.49635602366348
3.2160804020100504,189.46794186396198
3.3165829145728645,204.26373671947957
3.4170854271356785,194.60521586598654
3.5175879396984926,200.07265930956797
3.6180904522613067,201.1159474510422
3.7185929648241207,201.9252928617659
3.819095477386935,198.49018097008417
3.919597989949749,201.2235094439721
4.020100502512563,201.49636200854326
4.120603015075377,200.9127008579283
4.2211055276381915,201.97007130020393
4.3216080402010055,202.71222621035255
4.42211055276382,200.7029092184363
4.522613065326634,201.8118823235327
4.623115577889448,202.4232799259047
4.723618090452262,203.51884549300433
4.824120603015076,208.0637645812554
4.92462311557789,203.99603439257578
5.025125628140704,204.48554635712557
5.125628140703518,205.61937145056635
5.226130653266332,208.32921919807185
5.326633165829146,203.04345495264113
5.42713567839196,206.21518097507754
5.527638190954774,207.2108823605233
5.628140703517588,209.0022116570334
5.728643216080402,205.74913097206542
5.8291457286432165,203.61879162211926
5.9296482412060305,209.9877043193443
6.030150753768845,215.91292161831535
6.130653266331659,214.45533479629069
6.231155778894473,211.7783176875656
6.331658291457287,220.32565612087362
6.432160804020101,214.21396840447076
6.532663316582915,221.43271000394748
6.633165829145729,208.03126474716535
6.733668341708543,214.949195329941
6.834170854271357,216.00556419667925
6.934673366834171,220.13887072319864
7.035175879396985,215.49024024566972
7.135678391959799,214.68497115767252
7.236180904522613,220.96204484820447
7.336683417085427,217.76086501808143
7.437185929648241,217.11242111743968
7.5376884422110555,216.00951430988877
7.63819095477387,216.0490282207986
7.738693467336684,221.81529997705815
7.839195979899498,215.5449751641195
7.939698492462312,218.77156655719116
8.040201005025127,224.17048098443934
8.14070351758794,217.46561925411
8.241206030150755,220.6002626328887
8.341708542713569,217.53296131609395
8.442211055276383,216.70485891989225
8.542713567839197,227.1061915817779
8.643216080402011,220.455216620027
8.743718592964825,228.65959459659234
8.84422110552764,221.72074603676947
8.944723618090453,224.81572893972714
9.045226130653267,228.33131823958686
9.145728643216081,226.2750383407746
9.246231155778895,219.9223639082414
9.34673366834171,225.21925380910437
9.447236180904524,230.6603346508952
9.547738693467338,231.62266660632014
9.648241206030152,228.83750414287556
9.748743718592966,230.20298857176968
9.84924623115578,222.11219687811652
9.949748743718594,227.8954562673498
10.050251256281408,233.3496645824544
10.150753768844222,227.99012439290024
10.251256281407036,231.41620079989255
10.35175879396985,232.9369332371477
10.452261306532664,233.2156693416482
10.552763819095478,233.77679364786505
10.653266331658292,237.07829471168228
10.753768844221106,228.80813487338233
10.85427135678392,234.58615168785087
10.954773869346734,234.9997863076373
11.055276381909549,231.37053668948994
11.155778894472363,238.30047286138742
11.256281407035177,233.2929008469778
11.35678391959799,237.29362992064546
11.457286432160805,237.11852220687769
11.557788944723619,238.83807712205973
11.658291457286433,237.05673619336747
11.758793969849247,233.04323459935816
11.859296482412061,238.0856970181333
11.959798994974875,233.4668975373645
12.06030150753769,239.44111749222094
12.160804020100503,236.16985011933022
12.261306532663317,238.45703710170642
12.361809045226131,237.38773467991535
12.462311557788945,241.84932901294187
12.56281407035176,248.86517541622814
12.663316582914574,245.43665677776715
12.763819095477388,244.5321588908005
12.864321608040202,248.99083026017686
12.964824120603016,246.21977712497196
13.06532663316583,241.30201300071522
13.165829145728644,252.70775270469213
13.266331658291458,250.92855134274737
13.366834170854272,247.61061278091893
13.467336683417086,243.76988605370934
13.5678391959799,249.91008828337897
13.668341708542714,252.4457860796559
13.768844221105528,245.97486347286554
13.869346733668342,253.61961791183887
13.969849246231156,253.6779822434961
14.07035175879397,248.43815098652303
14.170854271356784,250.09711643291536
14.271356783919598,253.13871431522574
14.371859296482413,255.5638524530066
14.472361809045227,252.7654227266883
14.57286432160804,250.47231666337885
14.673366834170855,256.7196205326931
14.773869346733669,256.21165220392714
14.874371859296483,254.6775105473277
14.974874371859297,251.14108592750665
15.075376884422111,255.55520312038274
15.175879396984925,253.6838103650854
15.27638190954774,258.61756199047016
15.376884422110553,258.0974848281111
15.477386934673367,257.59257122056255
15.577889447236181,258.1342508846189
15.678391959798995,254.38584689098255
15.77889447236181,252.09327574713546
15.879396984924623,263.87621805932264
15.979899497487438,257.8229197094748
16.080402010050253,258.96273372429613
16.180904522613066,266.021410786571
16.28140703517588,260.21977043338086
16.381909547738694,258.25293880975164
16.48241206030151,261.28333786055174
16.582914572864322,260.8087241161327
16.683417085427138,263.6333949493595
16.78391959798995,261.9830033851365
16.884422110552766,261.38705523807
16.984924623115578,267.7900153308607
17.085427135678394,264.33369796777123
17.185929648241206,266.509032988237
17.286432160804022,268.5197223652247
17.386934673366834,266.5103957648286
17.48743718592965,266.45541417231146
17.587939698492463,273.8349466146351
17.68844221105528,264.1606349462202
17.78894472361809,271.6634519753769
17.889447236180906,268.3604408382846
17.98994974874372,270.2360241731923
18.090452261306535,271.97313169841647
18.190954773869347,266.0588903612221
18.291457286432163,273.97214221216484
18.391959798994975,274.1374457234198
18.49246231155779,269.93768994777184
18.592964824120603,277.93672935981016
18.69346733668342,273.53159527758373
18.79396984924623,271.30374856556904
18.894472361809047,277.8589939292353
18.99497487437186,274.49908026923254
19.095477386934675,271.6203740083781
19.195979899497488,279.24443588542147
19.296482412060303,275.1300562535814
19.396984924623116,273.8042083490661
19.49748743718593,271.8032772029436
19.597989949748744,277.1731203076301
19.69849246231156,273.5052802306197
19.798994974874372,281.5156968593
19.899497487437188,283.05699961958277
20.0,278.6506385786861
